ㄒㄧㄡ,1,1023.7937,1024.8594,2,1025.0431,1025.9637,3,1026.1134,1026.9274,4,1027.093,1027.9433
ㄒㄧㄢ,1,1028.0839,1028.9161,2,1029.0771,1030.0839,3,1030.2744,1031.102,4,1031.2971,1032.093
ㄒㄧㄣ,1,1032.2245,1033.1111,2,1033.2789,1034.1791,3,1034.381,1035.1927,4,1035.4082,1036.1859
ㄒㄧㄤ,1,1036.3152,1037.2268,2,1037.4036,1038.356,3,1038.5442,1039.3265,4,1039.5351,1040.2902
ㄒㄧㄥ,1,1040.4331,1041.3061,2,1041.4649,1042.4263,3,1042.5964,1043.4467,4,1043.6531,1044.5011
ㄒㄩ,1,1044.6281,1045.5306,2,1045.6939,1046.6281,3,1046.7868,1047.6848,4,1047.9116,1048.7347
ㄒㄩㄝ,1,1048.8776,1049.8277,2,1049.9864,1050.9592,3,1051.1338,1051.9796,4,1052.1519,1053.0068
ㄒㄩㄢ,1,1053.1451,1054.093,2,1054.2744,1055.22,3,1055.4104,1056.3243,4,1056.5374,1057.322
ㄒㄩㄣ,1,1057.4626,1058.3855,2,1058.5714,1059.4762,3,1059.6803,1060.5646,4,1060.7687,1061.5873
ㄒㄩㄥ,1,1061.7302,1062.6621,2,1062.8526,1063.805,3,1064.0045,1064.8798,4,1065.0952,1065.9456
ㄓ ,1,1066.093,1066.9615,2,1067.1587,1068.102,3,1068.2948,1069.1927,4,1069.424,1070.2177
ㄓㄚ,1,1070.39,1071.2744,2,1071.4807,1072.3764,3,1072.5669,1073.3787,4,1073.6054,1074.3583
ㄓㄜ,1,1074.5193,1075.4082,2,1075.5828,1076.4807,3,1076.6735,1077.5011,4,1077.7279,1078.5125,5,1078.6689,1079.229
ㄓㄞ,1,1079.3878,1080.2245,2,1080.3923,1081.263,3,1081.449,1082.22,4,1082.4512,1083.1202
ㄓㄝ,1,1088.7528,1089.7256,2,1089.9297,1090.9025,3,1091.1224,1092.0476,4,1092.2971,1093.2132
ㄓㄠ,1,1094.8254,1095.644,2,1095.8118,1096.7188,3,1096.9025,1097.7324,4,1097.9569,1098.746
ㄓㄡ,1,1098.9093,1099.7438,2,1099.932,1100.8481,3,1101.0544,1101.8707,4,1102.0975,1102.8753
ㄓㄢ,1,1103.0499,1103.8617,2,1104.0567,1104.8639,3,1105.0703,1105.8458,4,1106.0703,1106.7732
ㄓㄣ,1,1106.9297,1107.746,2,1107.9274,1108.7687,3,1108.9705,1109.7347,4,1109.9501,1110.6599
ㄓㄤ,1,1110.805,1111.6213,2,1111.7937,1112.6259,3,1112.8299,1113.6417,4,1113.8844,1114.6213
ㄓㄥ,1,1114.7846,1115.6032,2,1115.7868,1116.6576,3,1116.8617,1117.6689,4,1117.9002,1118.6145
ㄓㄨ,1,1118.7619,1119.6281,2,1119.8073,1120.6553,3,1120.8844,1121.6961,4,1121.9274,1122.6576
ㄓㄨㄚ,1,1122.8141,1123.6485,2,1123.8277,1124.6893,3,1124.8798,1125.6871,4,1125.9048,1126.6395
ㄓㄨㄛ,1,1126.7937,1127.6916,2,1127.873,1128.7551,3,1128.9365,1129.7211,4,1129.9229,1130.6916
ㄓㄨㄞ,1,1130.8526,1131.7098,2,1131.8912,1132.8141,3,1132.9932,1133.7914,4,1134.0113,1134.7687
ㄓㄨㄟ,1,1134.9252,1135.8073,2,1135.9909,1136.907,3,1137.0862,1137.9048,4,1138.127,1138.9252
ㄓㄨㄢ,1,1139.1066,1139.9841,2,1140.1542,1141.0816,3,1141.2744,1142.127,4,1142.3719,1143.1995
ㄓㄨㄣ,1,1143.3991,1144.2925,2,1144.4807,1145.3968,3,1145.6054,1146.424,4,1146.6689,1147.424
ㄓㄨㄤ,1,1147.6009,1148.5057,2,1148.7052,1149.6327,3,1149.8435,1150.6508,4,1150.8957,1151.6689
ㄓㄨㄥ,1,1151.8413,1152.7392,2,1152.932,1153.8776,3,1154.1134,1154.941,4,1155.1905,1155.9796
ㄔ,1,1156.1497,1157.0748,2,1157.2426,1158.1746,3,1158.3492,1159.2268,4,1159.4399,1160.2608
ㄔㄚ,1,1160.4082,1161.2902,2,1161.4671,1162.4286,3,1162.6236,1163.4399,4,1163.6485,1164.4059
ㄔㄜ,1,1164.5669,1165.5147,2,1165.6848,1166.6395,3,1166.8209,1167.6893,4,1167.8798,1168.7528
ㄔㄞ,1,1168.9252,1169.8141,2,1169.9751,1170.9388,3,1171.0862,1171.9025,4,1172.0907,1172.8413
ㄔㄠ,1,1172.9841,1173.8889,2,1174.0363,1175.0068,3,1175.1723,1176.0317,4,1176.2404,1177.1111
ㄔㄡ,1,1177.2789,1178.2018,2,1178.3628,1179.2698,3,1179.4444,1180.3175,4,1180.5057,1181.3991
ㄔㄢ,1,1181.5669,1182.4717,2,1182.6372,1183.5578,3,1183.7596,1184.6304,4,1184.8481,1185.6735
ㄔㄣ,1,1185.8458,1186.737,2,1186.9093,1187.7868,3,1187.9841,1188.8186,4,1189.0295,1189.8141
ㄔㄤ,1,1189.9728,1190.8526,2,1191.0204,1191.9161,3,1192.102,1192.9184,4,1193.1315,1193.8753
ㄔㄥ,1,1194.0068,1194.8299,2,1195.0227,1195.9229,3,1196.0771,1196.9048,4,1197.1134,1197.9274
ㄔㄨ,1,1198.0839,1198.9478,2,1199.102,1199.9909,3,1200.1542,1200.9524,4,1201.1655,1202.0363
ㄔㄨㄞ,1,1202.22,1203.1224,2,1203.2721,1204.22,3,1204.3832,1205.2653,4,1205.458,1206.2698
ㄔㄨㄟ,1,1206.4218,1207.2812,2,1207.4308,1208.3492,3,1208.517,1209.39,4,1209.5782,1210.3991
ㄔㄨㄢ,1,1210.542,1211.3356,2,1211.4966,1212.4263,3,1212.6168,1213.4558,4,1213.6644,1214.4535
ㄔㄨㄣ,1,1214.6032,1215.4603,2,1215.6417,1216.5624,3,1216.7415,1217.5578,4,1217.7483,1218.5828
ㄔㄨㄤ,1,1218.7619,1219.6871,2,1219.8594,1220.7642,3,1220.9365,1221.7528,4,1221.9501,1222.7324
ㄔㄨㄥ,1,1222.8889,1223.7574,2,1223.9388,1224.9002,3,1225.0658,1225.8866,4,1226.0839,1226.8345
ㄕ,1,1226.9773,1227.8798,2,1228.034,1228.9864,3,1229.1587,1229.9637,4,1230.1451,1230.9342
ㄕㄚ,1,1231.0658,1231.9433,2,1232.1224,1233.0272,3,1233.2018,1234.0317,4,1234.2426,1234.9728
ㄕㄜ,1,1235.1111,1236.0748,2,1236.2245,1237.1746,3,1237.3243,1238.2109,4,1238.3968,1239.3991,5,1239.61,1240.356
ㄕㄞ,1,1240.517,1241.458,2,1241.6327,1242.619,3,1242.8231,1243.6463,4,1243.873,1244.619
ㄕㄟ,1,1244.7619,1245.7188,2,1245.8617,1246.839,3,1246.9932,1247.8277,4,1248.0091,1248.8413
ㄕㄠ,1,1248.9796,1249.9342,2,1250.0771,1251.0703,3,1251.229,1252.0522,4,1252.2381,1253.0771
ㄕㄡ,1,1253.22,1254.1701,2,1254.3243,1255.3651,3,1255.5351,1256.4308,4,1256.6213,1257.5193
ㄕㄢ,1,1257.6667,1258.5034,2,1258.6848,1259.5351,3,1259.7234,1260.619,4,1260.8277,1261.6077
ㄕㄣ,1,1261.7596,1262.6961,2,1262.8798,1263.7914,3,1263.9728,1264.873,4,1265.0703,1265.9569
ㄕㄤ,1,1266.1202,1267.0113,2,1267.1905,1268.2313,3,1268.3855,1269.2494,4,1269.449,1270.263
ㄕㄥ,1,1270.4014,1271.3311,2,1271.4853,1272.4989,3,1272.6644,1273.5669,4,1273.7937,1274.5329
ㄕㄨ,1,1274.678,1275.6054,2,1275.7891,1276.7982,3,1276.9705,1277.7891,4,1277.9841,1278.8095
ㄕㄨㄞ,1,1278.9501,1279.8481,2,1280.0068,1281.0023,3,1281.161,1282.0363,4,1282.2404,1283.1497
ㄕㄨㄚ,1,1283.3243,1284.22,2,1284.3923,1285.2313,3,1285.39,1286.2517,4,1286.4717,1287.2426
ㄕㄨㄛ,1,1287.3787,1288.2562,2,1288.4195,1289.3288,3,1289.5057,1290.2154,4,1290.4104,1291.2041
ㄕㄨㄟ,1,1291.3583,1292.3696,2,1292.5215,1293.5397,3,1293.6984,1294.517,4,1294.7188,1295.5646
ㄕㄨㄢ,1,1295.7234,1296.5828,2,1296.746,1297.7098,3,1297.8912,1298.771,4,1298.9728,1299.7642
ㄕㄨㄣ,1,1299.9002,1300.7778,2,1300.9456,1301.8481,3,1302.0454,1302.932,4,1303.1542,1303.9728
ㄕㄨㄤ,1,1304.1338,1305.0748,2,1305.2812,1306.1088,3,1306.3129,1307.1678,4,1307.3583,1308.1905
ㄖ,1,1308.3356,1309.2676,2,1309.4422,1310.4263,3,1310.6395,1311.4172,4,1311.6168,1312.3447
ㄖㄜ,1,1312.4762,1313.39,2,1313.5692,1314.4286,3,1314.6032,1315.4467,4,1315.6349,1316.4082
ㄖㄠ,1,1316.542,1317.4717,2,1317.6531,1318.4898,3,1318.6644,1319.5034,4,1319.6939,1320.5147
ㄖㄡ,1,1320.6644,1321.5601,2,1321.7302,1322.6871,3,1322.9002,1323.6848,4,1323.8957,1324.6939
ㄖㄢ,1,1324.8481,1325.7347,2,1325.898,1326.8345,3,1327.034,1327.7755,4,1327.9592,1328.7347
ㄖㄣ,1,1328.8776,1329.6735,2,1329.8277,1330.7551,3,1330.9751,1331.7211,4,1331.9138,1332.6508
ㄖㄤ,1,1332.7664,1333.6213,2,1333.8005,1334.737,3,1334.9478,1335.7506,4,1335.9751,1336.6485
ㄖㄨ,1,1336.7755,1337.6009,2,1337.7642,1338.6349,3,1338.8141,1339.6259,4,1339.8118,1340.5488
ㄖㄨㄛ,1,1340.6984,1341.6122,2,1341.7574,1342.7324,3,1342.9184,1343.6735,4,1343.8685,1344.6576
ㄖㄨㄟ,1,1344.8005,1345.6984,2,1345.8345,1346.7166,3,1346.8844,1347.6871,4,1347.873,1348.7166
ㄖㄨㄢ,1,1348.8571,1349.8141,2,1349.9955,1350.9184,3,1351.1429,1351.9524,4,1352.1701,1352.9433
ㄖㄨㄣ,1,1353.1043,1353.9184,2,1354.0907,1354.9274,3,1355.093,1355.8753,4,1356.0612,1356.8435
ㄖㄨㄥ,1,1356.9819,1357.8209,2,1357.9683,1358.8186,3,1358.9977,1359.8526,4,1360.0658,1360.8231
ㄗ,1,1360.9932,1361.8957,2,1362.0975,1363.0113,3,1363.2313,1364.1451,4,1364.3923,1365.1655
ㄗㄚ,1,1365.3265,1366.1497,2,1366.3447,1367.229,3,1367.4422,1368.2585,4,1368.4853,1369.1882
ㄗㄜ,1,1369.3356,1370.1361,2,1370.3265,1371.254,3,1371.4558,1372.3084,4,1372.5397,1373.3039
ㄗㄞ,1,1373.4898,1374.3696,2,1374.5669,1375.458,3,1375.6599,1376.4739,4,1376.7166,1377.4603
ㄗㄟ,1,1377.6213,1378.5238,2,1378.7347,1379.6576,3,1379.8776,1380.6803,4,1380.9116,1381.6327
ㄗㄠ,1,1381.7891,1382.6304,2,1382.8209,1383.7211,3,1383.9206,1384.7302,4,1384.9388,1385.7007
ㄗㄡ,1,1385.8639,1386.7098,2,1386.9025,1387.7687,3,1387.9773,1388.8231,4,1389.0544,1389.805
ㄗㄢ,1,1389.9683,1390.8367,2,1391.0295,1391.9116,3,1392.1111,1392.9138,4,1393.1497,1393.8617
ㄗㄣ,1,1394.0204,1394.8367,2,1395.0227,1395.9002,3,1396.1179,1396.9365,4,1397.1882,1397.9501
ㄗㄤ,1,1398.1156,1398.8889,2,1399.0839,1399.9955,3,1400.2222,1401.0159,4,1401.263,1401.941
ㄗㄥ,1,1402.0975,1402.8798,2,1403.0907,1403.9932,3,1404.22,1405.0295,4,1405.288,1405.9819
ㄗㄨ,1,1406.1202,1406.9161,2,1407.0952,1407.9592,3,1408.1791,1409.0839,4,1409.3356,1410.1542
ㄗㄨㄛ,1,1410.3447,1411.2268,2,1411.415,1412.3787,3,1412.5873,1413.4104,4,1413.6349,1414.4308
ㄗㄨㄟ,1,1414.6145,1415.4671,2,1415.6667,1416.551,3,1416.7755,1417.5737,4,1417.8073,1418.5828
ㄗㄨㄢ,1,1418.746,1419.5964,2,1419.7868,1420.6689,3,1420.9025,1421.7732,4,1422.0272,1422.7574
ㄗㄨㄣ,1,1422.9229,1423.7846,2,1424.0045,1424.839,3,1425.0272,1425.8367,4,1426.0748,1426.8662
ㄗㄨㄥ,1,1427.034,1427.8571,2,1428.059,1428.9615,3,1429.2063,1430.0431,4,1430.2857,1431.0385
ㄘ,1,1431.2063,1432.1927,2,1432.4036,1433.3696,3,1433.5556,1434.4762,4,1434.7166,1435.5465
ㄘㄚ,1,1435.6984,1436.5465,2,1436.712,1437.6508,3,1437.8413,1438.6848,4,1438.8957,1439.5873
ㄘㄜ,1,1439.7166,1440.5805,2,1440.737,1441.6531,3,1441.8322,1442.6984,4,1442.9093,1443.7211
ㄘㄞ,1,1443.873,1444.7619,2,1444.9456,1445.8662,3,1446.0544,1446.8163,4,1447.0295,1447.8526
ㄘㄠ,1,1448.0249,1448.9093,2,1449.0794,1450.0068,3,1450.1927,1450.9751,4,1451.1927,1451.9977
ㄘㄡ,1,1452.1338,1453.0045,2,1453.1769,1454.068,3,1454.2585,1455.0975,4,1455.3265,1456.0862
ㄘㄢ,1,1456.2404,1457.1179,2,1457.3039,1458.2018,3,1458.3923,1459.2812,4,1459.5057,1460.288
ㄘㄣ,1,1460.4467,1461.3061,2,1461.4807,1462.3197,3,1462.5079,1463.3492,4,1463.5669,1464.3537
ㄘㄤ,1,1464.5102,1465.3968,2,1465.5692,1466.483,3,1466.6916,1467.4308,4,1467.6417,1468.4218
ㄘㄥ,1,1468.5828,1469.424,2,1469.5896,1470.4739,3,1470.6621,1471.4649,4,1471.6621,1472.4444
ㄘㄨ,1,1472.6145,1473.5215,2,1473.6803,1474.551,3,1474.746,1475.5964,4,1475.7959,1476.6281
ㄘㄨㄛ,1,1476.8005,1477.6939,2,1477.8209,1478.7302,3,1478.9025,1479.6825,4,1479.873,1480.7098
ㄘㄨㄟ,1,1480.8617,1481.7868,2,1481.941,1482.8594,3,1483.0408,1483.8685,4,1484.0816,1484.8549
ㄘㄨㄢ,1,1485.0023,1485.898,2,1486.0703,1486.9252,3,1487.1066,1487.9184,4,1488.1383,1488.9274
ㄘㄨㄣ,1,1489.0816,1489.9274,2,1490.1043,1490.966,3,1491.1474,1491.941,4,1492.1406,1492.9002
ㄘㄨㄥ,1,1493.0544,1493.9433,2,1494.1429,1495.0476,3,1495.2018,1495.9909,4,1496.2132,1497.0295
ㄙ,1,1497.2086,1498.2313,2,1498.4195,1499.2472,3,1499.4036,1500.2041,4,1500.4014,1501.3243
ㄙㄚ,1,1501.4898,1502.322,2,1502.4989,1503.3537,3,1503.5261,1504.3265,4,1504.5465,1505.2812
ㄙㄟ,1,1505.4444,1506.2653,2,1506.4603,1507.3469,3,1507.5533,1508.3243,4,1508.5306,1509.2902
ㄙㄜ,1,1509.4626,1510.3515,2,1510.5215,1511.4444,3,1511.6463,1512.4535,4,1512.6757,1513.4943
ㄙㄞ,1,1513.6621,1514.5828,2,1514.78,1515.6893,3,1515.9093,1516.7029,4,1516.9229,1517.8503
ㄙㄠ,1,1518.0431,1518.9116,2,1519.0975,1519.9569,3,1520.1451,1520.9546,4,1521.1655,1522.0385
ㄙㄡ,1,1522.2313,1523.1406,2,1523.3447,1524.1927,3,1524.3923,1525.3401,4,1525.5941,1526.4014
ㄙㄢ,1,1526.5692,1527.4354,2,1527.6259,1528.3991,3,1528.5556,1529.4286,4,1529.6576,1530.4036
ㄙㄣ,1,1530.5692,1531.3923,2,1531.5896,1532.4467,3,1532.6531,1533.5147,4,1533.7574,1534.5125
ㄙㄤ,1,1534.6916,1535.5193,2,1535.7188,1536.585,3,1536.7914,1537.6485,4,1537.8912,1538.7211
ㄙㄥ,1,1538.9342,1539.7982,2,1539.9909,1540.8957,3,1541.1156,1541.9909,4,1542.2517,1543.0884
ㄙㄨ,1,1543.2857,1544.2834,2,1544.4785,1545.3333,3,1545.5465,1546.3741,4,1546.6168,1547.39
ㄙㄨㄛ,1,1547.5488,1548.5488,2,1548.746,1549.6553,3,1549.839,1550.7211,4,1550.9365,1551.746
ㄙㄨㄟ,1,1551.9116,1552.9252,2,1553.1179,1553.9909,3,1554.2086,1554.9864,4,1555.1973,1556.0091
ㄙㄨㄢ,1,1556.1655,1557.0476,2,1557.2336,1558.1361,3,1558.3175,1559.1383,4,1559.3401,1560.2041
ㄙㄨㄣ,1,1560.3764,1561.2653,2,1561.4717,1562.3447,3,1562.5669,1563.3288,4,1563.5193,1564.3719
ㄙㄨㄥ,1,1564.5624,1565.3968,2,1565.5782,1566.4694,3,1566.6961,1567.4921,4,1567.7143,1568.5601
ㄚ,1,1568.7619,1569.6032,2,1569.7596,1570.6122,3,1570.8027,1571.5624,4,1571.7732,1572.6553,5,1572.8821,1573.5873
ㄜ,1,1573.7506,1574.619,2,1574.7891,1575.6327,3,1575.7891,1576.5601,4,1576.7551,1577.5057
ㄞ,1,1577.6735,1578.4762,2,1578.6395,1579.4467,3,1579.6349,1580.4422,4,1580.6372,1581.424,5,1581.6032,1582.3583
ㄠ,1,1581.6032,1582.3583,2,1582.5397,1583.3401,3,1583.5057,1584.288,4,1584.4943,1585.2857
ㄛ,1,1585.4512,1586.1995,2,1586.3741,1587.1927,3,1587.3673,1588.1156,4,1588.3197,1589.1156
ㄢ,1,1589.3016,1590.127,2,1590.3107,1591.1701,3,1591.356,1592.1451,4,1592.3651,1593.1293
ㄣ,1,1593.3061,1594.2268,2,1594.4649,1595.2698,3,1595.424,1596.0748,4,1596.2789,1597.0204
ㄤ,1,1597.2018,1598.034,2,1598.2222,1599.0884,3,1599.2766,1600.034,4,1600.2585,1601.0249
ㄥ,1,1601.2086,1602.0635,2,1602.2426,1603.0431,3,1603.2336,1603.9751,4,1604.1746,1604.8821
ㄦ,1,1605.0363,1605.8345,2,1605.9977,1606.8345,3,1607.0249,1607.7891,4,1607.9751,1608.7664
ㄧ,1,1608.941,1609.7483,2,1609.9229,1610.7438,3,1610.932,1611.6712,4,1611.8662,1612.5601
ㄧㄚ,1,1612.7007,1613.5238,2,1613.6871,1614.5238,3,1614.7075,1615.4263,4,1615.6145,1616.3946
ㄧㄛ,1,1616.5737,1617.449,2,1617.5986,1618.4422,3,1618.6077,1619.3855,4,1619.5714,1620.3719
ㄧㄝ,1,1620.5306,1621.3129,2,1621.4649,1622.3152,3,1622.4921,1623.2834,4,1623.4898,1624.2653
ㄧㄞ,1,1624.4104,1625.2676,2,1625.4286,1626.3923,3,1626.5737,1627.3696,4,1627.5488,1628.3424
ㄧㄠ,1,1628.4898,1629.3469,2,1629.5102,1630.3946,3,1630.5782,1631.3923,4,1631.5918,1632.3878
ㄧㄡ,1,1632.5556,1633.424,2,1633.576,1634.4263,3,1634.6077,1635.4603,4,1635.6576,1636.4694
ㄧㄢ,1,1636.6327,1637.4853,2,1637.6508,1638.5057,3,1638.6803,1639.4649,4,1639.6644,1640.4422
ㄧㄣ,1,1640.61,1641.4331,2,1641.6032,1642.4535,3,1642.6531,1643.449,4,1643.6327,1644.3673
ㄧㄤ,1,1644.5397,1645.3991,2,1645.5397,1646.3673,3,1646.542,1647.3084,4,1647.4943,1648.2132
ㄧㄥ,1,1648.3492,1649.1565,2,1649.3152,1650.1383,3,1650.3061,1651.0181,4,1651.2018,1651.9524
ㄨ,1,1652.1134,1652.9274,2,1653.0816,1653.9433,3,1654.1202,1654.8617,4,1655.059,1655.8526
ㄨㄚ,1,1656.0181,1656.805,2,1656.9342,1657.7528,3,1657.9206,1658.7279,4,1658.9342,1659.6848
ㄨㄛ,1,1659.8322,1660.6372,2,1660.7778,1661.6327,3,1661.7846,1662.5533,4,1662.7143,1663.5442
ㄨㄞ,1,1663.7188,1664.5646,2,1664.6984,1665.4535,3,1665.6236,1666.3492,4,1666.5283,1667.3016
ㄨㄟ,1,1667.4739,1668.3129,2,1668.4807,1669.3016,3,1669.4898,1670.3175,4,1670.5215,1671.2744
ㄨㄢ,1,1671.4444,1672.3265,2,1672.4921,1673.3175,3,1673.4875,1674.2086,4,1674.3946,1675.1361
ㄨㄣ,1,1675.3061,1676.1701,2,1676.3537,1677.1859,3,1677.3673,1678.1088,4,1678.3084,1679.0748
ㄨㄤ,1,1679.2404,1680.1497,2,1680.3039,1681.0998,3,1681.2834,1682.0136,4,1682.2063,1682.932
ㄨㄥ,1,1683.0975,1684,2,1684.1587,1684.9705,3,1685.161,1685.9388,4,1686.1338,1686.9297
ㄩ,1,1687.0952,1687.9161,2,1688.0771,1688.9025,3,1689.0975,1689.8435,4,1690.0567,1690.839
ㄩㄝ,1,1691.0113,1691.9342,2,1692.102,1693.0068,3,1693.1882,1693.9705,4,1694.1746,1695.0499
ㄩㄢ,1,1695.2313,1696.1451,2,1696.288,1697.195,3,1697.3787,1698.1678,4,1698.3832,1699.1837
ㄩㄣ,1,1699.3515,1700.2472,2,1700.4127,1701.2744,3,1701.4603,1702.2381,4,1702.4399,1703.2381
ㄩㄥ,1,1703.4036,1704.3197,2,1704.4853,1705.3673,3,1705.576,1706.3719,4,1706.5737,1707.7302
